OrderNumber,ProductName,Color,Category,Subcategory,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount,Freight
SO48397,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,6/11/2012,6/6/2012,No Discount,Southwest,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48398,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,6/11/2012,6/6/2012,No Discount,Southeast,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48398,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,6/11/2012,6/6/2012,No Discount,Southeast,1,1229.4589,1229.4589,0,98.3567,30.7365
SO48399,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,6/11/2012,6/6/2012,No Discount,United Kingdom,1,1229.4589,1229.4589,0,98.3567,30.7365
SO48399,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,6/11/2012,6/6/2012,No Discount,United Kingdom,1,1229.4589,1229.4589,0,98.3567,30.7365
SO48730,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48730,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48730,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48734,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,5,1229.4589,6147.2945,0,491.7836,153.6824
SO48734,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48739,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48739,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48745,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48746,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northwest,8,1229.4589,9835.6712,0,786.8537,245.8918
SO48746,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northwest,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48746,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northwest,8,1229.4589,9835.6712,0,786.8537,245.8918
SO48747,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northwest,4,1229.4589,4917.8356,0,393.4268,122.9459
SO48747,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northwest,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48748,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,null,1,1229.4589,1229.4589,0,98.3567,30.7365
SO48753,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,4,1229.4589,4917.8356,0,393.4268,122.9459
SO48753,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48755,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,France,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48755,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,France,4,1229.4589,4917.8356,0,393.4268,122.9459
SO48755,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,France,5,1229.4589,6147.2945,0,491.7836,153.6824
SO48757,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northwest,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48757,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northwest,4,1229.4589,4917.8356,0,393.4268,122.9459
SO48757,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northwest,10,1229.4589,12294.589,0,983.5671,307.3647
SO48758,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48758,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48758,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48759,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,1,1229.4589,1229.4589,0,98.3567,30.7365
SO48760,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48760,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48767,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,4,1229.4589,4917.8356,0,393.4268,122.9459
SO48767,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,1,1229.4589,1229.4589,0,98.3567,30.7365
SO48767,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,5,1229.4589,6147.2945,0,491.7836,153.6824
SO48770,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48770,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48770,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48774,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,France,1,1229.4589,1229.4589,0,98.3567,30.7365
SO48774,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,France,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48776,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,1,1229.4589,1229.4589,0,98.3567,30.7365
SO48776,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,5,1229.4589,6147.2945,0,491.7836,153.6824
SO48776,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,2,1229.4589,2458.9178,0,196.7134,61.4729
SO46931,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Central,5,1242.8518,6214.259,0,497.1407,155.3565
SO46931,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Central,6,1242.8518,7457.1108,0,596.5689,186.4278
SO46941,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,France,1,1242.8518,1242.8518,0,99.4281,31.0713
SO46942,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,1,1242.8518,1242.8518,0,99.4281,31.0713
SO46942,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,1,1242.8518,1242.8518,0,99.4281,31.0713
SO46944,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,10,1242.8518,12428.518,0,994.2814,310.713
SO46944,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,6,1242.8518,7457.1108,0,596.5689,186.4278
SO46947,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46947,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,8,1242.8518,9942.8144,0,795.4252,248.5704
SO46954,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,1,1242.8518,1242.8518,0,99.4281,31.0713
SO46957,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,4,1242.8518,4971.4072,0,397.7126,124.2852
SO46957,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,8,1242.8518,9942.8144,0,795.4252,248.5704
SO46957,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46962,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46966,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,8,1242.8518,9942.8144,0,795.4252,248.5704
SO46966,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,5,1242.8518,6214.259,0,497.1407,155.3565
SO46966,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,1,1242.8518,1242.8518,0,99.4281,31.0713
SO46967,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,4,1242.8518,4971.4072,0,397.7126,124.2852
SO46967,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,3,1242.8518,3728.5554,0,298.2844,93.2139
SO46967,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,4,1242.8518,4971.4072,0,397.7126,124.2852
SO46969,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Central,4,1242.8518,4971.4072,0,397.7126,124.2852
SO46969,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Central,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46969,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Central,3,1242.8518,3728.5554,0,298.2844,93.2139
SO46971,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46971,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46972,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46972,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,3,1242.8518,3728.5554,0,298.2844,93.2139
SO46972,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46973,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46973,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,1,1242.8518,1242.8518,0,99.4281,31.0713
SO46974,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46974,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46976,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,1,1242.8518,1242.8518,0,99.4281,31.0713
SO46976,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46976,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,1,1242.8518,1242.8518,0,99.4281,31.0713
SO46985,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,France,1,1242.8518,1242.8518,0,99.4281,31.0713
SO46987,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,France,10,1242.8518,12428.518,0,994.2814,310.713
SO46987,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,France,8,1242.8518,9942.8144,0,795.4252,248.5704
SO46987,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,France,5,1242.8518,6214.259,0,497.1407,155.3565
SO46991,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,3,1242.8518,3728.5554,0,298.2844,93.2139
SO46991,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46993,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,3,1242.8518,3728.5554,0,298.2844,93.2139
SO46993,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,3,1242.8518,3728.5554,0,298.2844,93.2139
SO46993,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,2,1242.8518,2485.7036,0,198.8563,62.1426
SO46994,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,3,1242.8518,3728.5554,0,298.2844,93.2139
SO46994,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,6,1242.8518,7457.1108,0,596.5689,186.4278
SO46994,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,5,1242.8518,6214.259,0,497.1407,155.3565
SO47004,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,United Kingdom,6,1242.8518,7457.1108,0,596.5689,186.4278
SO47004,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,United Kingdom,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47006,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,United Kingdom,6,1242.8518,7457.1108,0,596.5689,186.4278
SO47006,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,United Kingdom,3,1242.8518,3728.5554,0,298.2844,93.2139
SO47024,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47024,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47024,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,3,1242.8518,3728.5554,0,298.2844,93.2139
SO47026,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,7,1242.8518,8699.9626,0,695.997,217.4991
SO47026,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,3,1242.8518,3728.5554,0,298.2844,93.2139
SO47026,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,6,1242.8518,7457.1108,0,596.5689,186.4278
SO47028,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,3,1242.8518,3728.5554,0,298.2844,93.2139
SO47028,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,5,1242.8518,6214.259,0,497.1407,155.3565
SO47030,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Central,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47036,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47039,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47039,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,3,1242.8518,3728.5554,0,298.2844,93.2139
SO47040,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,5,1242.8518,6214.259,0,497.1407,155.3565
SO47040,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,1,1242.8518,1242.8518,0,99.4281,31.0713
SO47040,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,3,1242.8518,3728.5554,0,298.2844,93.2139
SO47042,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47042,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47042,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southeast,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47045,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,3,1242.8518,3728.5554,0,298.2844,93.2139
SO47045,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,9,1242.8518,11185.6662,0,894.8533,279.6417
SO47045,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,10,1242.8518,12428.518,0,994.2814,310.713
SO47049,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47049,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47049,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Southwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47052,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,9,1242.8518,11185.6662,0,894.8533,279.6417
SO47052,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,8,1242.8518,9942.8144,0,795.4252,248.5704
SO47052,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northeast,6,1242.8518,7457.1108,0,596.5689,186.4278
SO47057,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,3,1242.8518,3728.5554,0,298.2844,93.2139
SO47057,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47062,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,United Kingdom,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47062,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,United Kingdom,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47062,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,United Kingdom,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47065,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Central,6,1242.8518,7457.1108,0,596.5689,186.4278
SO47065,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,1/29/2012,2/10/2012,2/5/2012,No Discount,Central,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47352,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,3/12/2012,3/7/2012,No Discount,Central,1,1242.8518,1242.8518,0,99.4281,31.0713
SO47352,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,3/12/2012,3/7/2012,No Discount,Central,6,1242.8518,7457.1108,0,596.5689,186.4278
SO47353,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,3/12/2012,3/7/2012,No Discount,United Kingdom,6,1242.8518,7457.1108,0,596.5689,186.4278
SO47353,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,3/12/2012,3/7/2012,No Discount,United Kingdom,1,1242.8518,1242.8518,0,99.4281,31.0713
SO47374,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,3/12/2012,3/7/2012,No Discount,Southwest,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47374,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,3/12/2012,3/7/2012,No Discount,Southwest,4,1242.8518,4971.4072,0,397.7126,124.2852
